pathway	gene	weight
TNFa	ANO9	2.349018685722096
TNFa	EMP3	4.072819574382678
TNFa	RAB32	2.077290428515399
TNFa	MICB	3.2399512697626
TNFa	VPS37C	0.9790301143762516
TNFa	GBP1	6.620735321524137
TNFa	AFG3L2	-1.0729735578502044
TNFa	SLC27A3	-2.293666023777012
TNFa	FBXO17	-1.6635903037813102
TNFa	ASS1	5.9897149371092
TNFa	L3MBTL3	-2.1257899990914697
TNFa	MT1M	4.091127825301688
TNFa	EVA1B	0.979756624470168
TNFa	SERPINB2	8.394441707360194
TNFa	PTCD3	-1.4471200579906076
TNFa	DBT	-1.4091291182233283
TNFa	B4GAT1	-1.4595033779900195
TNFa	VEGFC	3.863499572634958
TNFa	STEAP4	3.170454144571732
TNFa	PEX19	-1.3085009298644237
TNFa	TLNRD1	2.370591599731324
TNFa	IFNAR1	1.4762511898858246
TNFa	SLC39A14	2.0978764397994194
TNFa	ALDH3A2	-2.166915707270611
TNFa	ASIC1	-1.3239428709678562
TNFa	GNA15	1.853729309876068
TNFa	NFATC3	-1.2746312908931403
TNFa	HLA-C	3.989026861348427
TNFa	GNAI1	-2.118948155439242
TNFa	NUP153	1.6185296540163456
TNFa	DIS3L	-2.5825299881392443
TNFa	GSTA4	-2.523037107738528
TNFa	DNER	4.5212021234127455
TNFa	MAPKAPK5-AS1	-1.4706470306527786
TNFa	RAB3IP	1.2194023083848813
TNFa	ADPRH	1.180403313488769
TNFa	PECR	-1.4296830186119631
TNFa	INTS8	-1.606423624723062
TNFa	SCP2	-2.197530081338548
TNFa	SOX12	-1.3849057921752828
TNFa	HCAR3	8.048823849992313
TNFa	PDCD1LG2	2.675051018345539
TNFa	TFPI2	7.955422362112356
TNFa	CDYL	1.3683588139176113
TNFa	FGD6	1.6811856309682085
TNFa	ZBTB18	-1.7746501287449865
TNFa	TSLP	3.2329080389345144
TNFa	PGM3	1.9053446606889737
TNFa	NFIA	-1.6784545749735735
TNFa	ABHD10	-2.181307233547836
TNFa	PDZK1IP1	3.5110649687484567
TNFa	ARHGEF26	-1.7799351821491372
TNFa	UPK1B	-1.206803806124347
TNFa	NDUFB5	-1.568212958527145
TNFa	HCP5	2.2201860564576994
TNFa	SGPP2	5.231949148330422
TNFa	CCDC24	1.2278717924744251
TNFa	BAG4	-1.527828145076083
TNFa	CDV3	1.9093816942030164
TNFa	ORMDL1	-1.5218083842060124
TNFa	S100A9	3.056892122853977
TNFa	TNIP3	5.0851047271814505
TNFa	KDM6B	3.101823556575538
TNFa	MSANTD3	2.652394876633905
TNFa	FMNL3	2.642866235658917
TNFa	HADH	-1.9832372908449845
TNFa	FOXQ1	-4.008119681124078
TNFa	ALOX5AP	2.851473517882453
TNFa	TOMM20	-1.5922169850387162
TNFa	ZNF589	-1.1046696588771994
TNFa	MYO1B	1.811624334093555
TNFa	DNAJB9	2.6063508277538903
TNFa	PML	1.947739910905444
TNFa	MARK1	1.120111614271356
TNFa	FAN1	-0.8867694442455226
TNFa	DUSP3	1.7774978079124657
TNFa	ILK	1.849404591881652
TNFa	SSX2IP	-1.807823076870768
TNFa	ZHX1	-2.25441841830095
TNFa	ELF3	3.368693424149961
TNFa	LAMC2	3.580706933434185
TNFa	PTPN4	-1.2756422820502291
TNFa	HIVEP2	2.668953400255011
TNFa	ABCA5	2.086588879904078
TNFa	TXNDC16	-2.6366788367855323
TNFa	PPP3CC	0.9669434084524262
TNFa	ZNF267	2.790184056957824
TNFa	PLEKHF1	1.8748301535013188
TNFa	KIAA1958	-1.5351297136616984
TNFa	CXCL10	20.467661989955083
TNFa	IL20	1.7226360325000547
TNFa	IL15RA	3.928866761778413
TNFa	PDP2	-2.384422548794152
TNFa	SPIDR	1.1409811041388898
TNFa	GPD1L	-3.438991311613432
TNFa	HDGF	1.952922765626276
TNFa	ZNF398	-1.6106732947799387
TNFa	FBXO9	-1.2286657601327065
TNFa	ABR	1.6886548889651527
TNFa	G0S2	7.513483861578902
TNFa	PSMB10	3.969191013903653
TNFa	ITSN2	1.0217947596425363
TNFa	TRAF4	1.6206832352079776
TNFa	TTC28	-1.279335829552933
TNFa	NDUFC1	-1.1491198521667307
TNFa	PIK3C2B	-2.488793215462485
TNFa	APLF	1.2164601590982904
TNFa	CIDEA	-1.2585788593283338
TNFa	CSTB	1.6712550025649602
TNFa	SELENOK	1.7458334066879575
TNFa	LBP	3.907104704964078
TNFa	CXCL16	3.1504366718960592
TNFa	LINC01465	1.8143856082127607
TNFa	RWDD3	-1.5771962056313074
TNFa	FLT3LG	1.5237526061759172
TNFa	CDC42EP2	1.9933723324195984
TNFa	PGLYRP2	0.9603663189109796
TNFa	UBR5	-1.6253918442505912
TNFa	GRAMD2B	2.6005697876939817
TNFa	RIGI	5.512453750901379
TNFa	ADH7	-1.0408989020377302
TNFa	PLEKHH1	-2.00632241874634
TNFa	BTBD3	-2.030000073730021
TNFa	SLC11A2	1.783362925862113
TNFa	PCDH12	0.7657441793365037
TNFa	MTSS1	1.3628802063245595
TNFa	ETV6	1.7360994197335835
TNFa	FEZ1	1.9010617448342608
TNFa	CYTH1	1.2981157346098842
TNFa	ERN1	2.0165486310034053
TNFa	KLHL5	1.6639695349503978
TNFa	XPA	-1.609250392701629
TNFa	ANKMY2	-1.9795457164110293
TNFa	ROBO4	1.542021812963816
TNFa	THYN1	-1.9643002138322068
TNFa	GSTO1	2.170637024070688
TNFa	POMGNT2	-1.492932615445618
TNFa	ERAP2	2.078774664265684
TNFa	PIEZO1	1.1103502590421528
TNFa	FGF9	-1.561606730048166
TNFa	CD34	0.8044714064423981
TNFa	NUDT6	-1.7942428676273523
TNFa	RNF8	-0.7113653411330364
TNFa	LGALS16	-7.172131066631237
TNFa	HLTF	-2.4157928490730542
TNFa	NUAK2	10.307013129934136
TNFa	ENTPD7	1.94088388002142
TNFa	CCDC102A	1.4418558851539915
TNFa	TRIM16	4.093933358368235
TNFa	LRATD1	-1.2510170559365537
TNFa	TAF13	2.138974688601394
TNFa	LYN	2.7382377110552465
TNFa	IL4I1	3.942924169175856
TNFa	ALDH4A1	-1.5315616678858686
TNFa	SMURF2	2.839502058659915
TNFa	ZNF140	1.959593826106062
TNFa	PSMB8	3.365245393633054
TNFa	ZC3H7B	0.8568193929043666
TNFa	GJD3	0.7121271030650534
TNFa	NAA16	-1.2200452470661978
TNFa	CD44	2.6414778194306936
TNFa	ACTL7B	0.7900758046081208
TNFa	SDHAF1	-1.2646008261667876
TNFa	SLC25A38	-1.3777090278613024
TNFa	ANP32A	-1.9007412863674125
TNFa	PTPRK	2.3526291003052435
TNFa	SLAMF8	2.6237533899632166
Trail	FRMPD1	-2.234614242987253
Trail	WT1-AS	2.225105360384251
Trail	WNT8A	-1.8469616099390893
Trail	GPR18	3.2408048258403106
Trail	TEC	2.0513216388446684
Trail	TAS2R5	-2.176068075314979
Trail	NPY	1.60672627320766
Trail	KLHL14	-1.762760000960198
Trail	RAG2	1.571449059191501
Trail	SCNN1D	-1.4200458064659192
Trail	ZIM3	1.498060659268145
Trail	C17orf99	2.213003215232074
Trail	RHEBL1	4.128711528789865
Trail	GNL3L	-2.059139733833549
Trail	TLDC2	1.7471644560687452
Trail	KASH5	1.6994590812716333
Trail	TMEM259	-1.4901164662989912
Trail	CALML6	1.6775881055019897
Trail	TMEM273	2.038952180806185
Trail	CST7	2.084534800857333
Trail	DMRTC2	-1.4874649932723798
Trail	NPW	-2.20001978697375
Trail	ADAMTS17	-1.5773492573585983
Trail	MS4A1	1.479370071782234
Trail	FLCN	1.593439448237178
Trail	AGAP6	-1.8548930173359528
Trail	LINC03043	-1.43061942551172
Trail	HVCN1	2.1822532622856
Trail	WFDC10A	1.5981959590783616
Trail	LIM2	1.123151435766687
Trail	TESPA1	0.9666588741374412
Trail	CD1A	1.6916094831884645
Trail	ZNRF4	1.03388541926211
Trail	WDR97	-1.3506488351485857
Trail	HTR1F	-1.436708264256362
Trail	TRIM72	1.5866385550003113
Trail	PDAP1	-1.3704966032123196
Trail	RAB37	2.947927917738633
Trail	CCDC28A-AS1	-1.632533040853792
Trail	LSM12	-1.9787703156243888
Trail	DNAJB8	-1.3663966648633838
Trail	BHMT	1.276672382636482
Trail	BRS3	0.8574735612780043
Trail	KRT35	1.08224727064896
Trail	KCNA5	1.4800500658955051
Trail	ATP5F1E	1.4563903905956763
Trail	KCNAB3	-0.951733669534874
Trail	TLR10	-1.518578263933709
Trail	MYOC	1.001947096180015
Trail	RRP12	-1.140568662757773
Trail	SPINK2	1.3331660939551442
Trail	RNF175	2.80090306130311
Trail	TMEM74	1.23206479186322
Trail	CBFA2T3	2.084750370824964
Trail	OR5K1	-1.2612460538902648
Trail	UAP1L1	2.7973723557199803
Trail	STEEP1	-1.3793938976580724
Trail	TAS2R9	1.11704778475682
Trail	GLIPR1L1	1.1622241729387786
Trail	NFAM1	1.1389091200150856
Trail	BACH2	1.939233902245995
Trail	NDST3	0.966563798250112
Trail	VHL	-1.1923081070046433
Trail	SLC7A9	1.2157107689110207
Trail	IFNLR1	1.714247303156265
Trail	RGSL1	0.8317474214346863
Trail	DDX19A	-1.456258613225155
Trail	GH1	0.7103620260458975
Trail	DDX42	-1.398836095701123
Trail	AGAP4	-2.574493363329712
Trail	OVOL3	0.8709491112709934
Trail	LCA5L	1.259311043074329
Trail	NLRP9	1.2592040112566834
Trail	MED18	-1.8389796442172464
Trail	CD79A	0.973768673164574
Trail	MCCC2	-1.5768266135876654
Trail	AFMID	-2.3130551431257875
Trail	ODAD3	1.339219565318123
Trail	XAB2	1.3952715996439196
Trail	OR1D2	1.0070387474722884
Trail	ASZ1	1.178534516706493
Trail	RBBP5	-1.6934393976864148
Trail	MED12L	1.3554099904795696
Trail	QPCTL	-1.0947281396271689
Trail	HTR3C	1.0882583303983988
Trail	RFPL3	1.0796540441100462
Trail	MS4A5	0.9477577680782964
Trail	EPB42	0.9258457795433074
Trail	CLVS1	-1.2863268876552971
Trail	TTC16	1.0100425178189505
Trail	VIPR2	0.6960471915006315
Trail	FMNL1	1.2568113488975738
Trail	ZNF99	-0.992769199540952
Trail	TXNL1	-1.1387778548620822
Trail	SPATA46	1.2152591977316571
Trail	VPREB3	1.9346643133862609
Trail	FAAP24	-1.373246413704388
Trail	ADAMTSL5	1.2043014133372123
Trail	NAP1L4	-0.9598660971932734
Trail	LILRA2	1.048734964207806
Trail	STARD13	2.096952977590259
Trail	HNRNPH1	-1.3486257801713168
Trail	KLLN	1.4314603199857352
Trail	GREP1	1.0385991467928872
Trail	GPX2	1.8338248105960613
Trail	SELL	2.472171952554717
Trail	PTPRT	1.005126755294577
Trail	PLGLB1	-1.5640379686306232
Trail	ASB12	1.4335695741881187
Trail	U2AF1	-1.6795360268183683
Trail	KIF12	1.1896419543531664
Trail	RPL34	1.2967358082718994
Trail	ERVH48-1	1.1108857041343343
Trail	SLC30A8	0.839191185998463
Trail	GCSAM	1.5891704521889507
Trail	TARS3	-1.6381129328596755
Trail	CRYGA	0.877588410904933
Trail	SMIM3	3.711949652133036
Trail	GATC	-1.3629669767272057
Trail	GCSAML	-1.2740135320243675
Trail	UCMA	1.1853146014807006
Trail	GADL1	-1.1831632142943074
Trail	GUCY2C	0.9348532585559886
Trail	TEKTL1	1.2647456736288178
Trail	AFG3L2	-1.1046452461451448
Trail	DMBX1	1.2047469350015407
Trail	BANK1	1.679127313363633
Trail	RENBP	1.3101793376791102
Trail	NDUFB1	1.3656521141878766
Trail	PSG11	0.8739068388140764
Trail	ATXN3L	0.9090481965666556
Trail	COG2	-1.3105264740973113
Trail	MSS51	-1.4935978452007466
Trail	CANX	-1.4309612657359778
Trail	EPCIP	0.7395603834926822
Trail	ENHO	1.3324319883125624
Trail	GNG7	0.8001448339237992
Trail	KLK1	0.9973084625824592
Trail	NTN3	-0.8672031441519938
Trail	SLC38A1	-2.527198321182456
Trail	IFNA7	0.8304935240367614
Trail	ANAPC5	-1.4773762137597404
Trail	SFSWAP	-0.9898403742285083
Trail	SYDE2	-2.0042492055939274
Trail	CYFIP1	-1.4812001118125109
Trail	REXO2	-1.4607377083109716
Trail	CD72	1.684237442026466
Trail	UBE2G2	-1.816055659796523
Trail	SYS1	1.4703706133109833
Trail	RIMBP2	0.6951311875597268
Trail	PSD2	1.204310859600983
Trail	MFN2	-1.1113762052306986
Trail	KRT25	0.9685675629474486
Trail	SLC5A8	1.1340037460821597
Trail	RIBC1	0.870012258768013
Trail	CCL17	0.93170681032073
Trail	OR51E1	1.7418302938537855
Trail	CSNK2A1	-1.186110963266991
Trail	TMEM258	1.468431951122495
Trail	SSBP3-AS1	-1.3424089162632316
Trail	EGFEM1P	-1.1714364033741782
Trail	PRAMEF10	0.8843765439491973
Trail	MPIG6B	-0.8658571945666026
Trail	RGL4	1.3206549025966765
Trail	CELF6	1.2027603790805077
Trail	GSC2	-0.8568512422794621
Trail	CMTM6	-1.3156310635619006
Trail	PAX4	0.5754408501428024
Trail	PIP5K1A	-1.4465132172979425
Trail	ZNF276	-0.8747509839928872
Trail	UBE2D3	-0.8811791207870797
Trail	KARS1	-1.8196608925683584
Trail	CD5L	0.7745522441732154
Trail	LGALS4	0.929940704379513
Trail	PAX1	0.6620342098266861
Trail	GNAT3	0.7977070494103113
Trail	DRC12	1.3145462131374148
Trail	SET	-1.543724086744005
Trail	TEX22	-1.1500683082756886
Trail	TAS2R13	0.8915989741294222
Trail	KRTAP4-3	1.0606464665370785
Trail	LINC00313	0.9181544038989052
Trail	CABS1	-0.9264119490374084
Trail	DNAAF6	1.170781586709114
Trail	RUFY1	-0.9295978671881956
Trail	COL6A5	0.7353466028062879
Trail	CCDC38	1.0572313282852033
Trail	CNMD	0.8429083010519117
Trail	IMPG1	-0.7137843095106624
Trail	CTXN3	0.7786797965885672
Trail	OR1E1	0.8126139818739578
Trail	CHRNA6	1.1589911169235358
Trail	NKAIN3	1.018254714581346
Trail	ATCAY	0.9887494747981324
Trail	AMELY	0.6805103801630225
Trail	HORMAD2	0.8867495126291673
Trail	SLC12A5	1.0926472139572556
Trail	SFTPD	1.1314159436417572
Trail	TULP1	0.8462328383091479
Trail	NR1I2	0.7630636077590117
Trail	SLC10A4	-1.7750918125711308
Trail	NDUFS1	-1.2843626811402242
VEGF	CRACD	-4.871190030496591
VEGF	VWA8	-3.606804340408493
VEGF	NLGN1	-5.61807493255322
VEGF	NRG3	-5.823747328850695
VEGF	KCNK10	2.883306363931166
VEGF	HTR1F	-2.2364597930220778
VEGF	EPHA3	-4.434085608580629
VEGF	ZNF257	-4.556145548139363
VEGF	JCHAIN	-3.347995012762441
VEGF	PHACTR3	-9.249968612082682
VEGF	HACD4	-3.762313919779542
VEGF	VPREB3	-3.3923379350007634
VEGF	NCKAP5	-8.071059398131732
VEGF	CYTL1	3.4783279013951853
VEGF	NID2	-4.917471725170819
VEGF	SCML4	-1.878268205527691
VEGF	XKR4	-3.632515763615389
VEGF	CPA6	-2.563768255021852
VEGF	PKHD1L1	-2.1052040386225586
VEGF	ART4	-2.064522495593021
VEGF	VASH2	-3.04376019627761
VEGF	SPINK2	-1.891189378201046
VEGF	EPN2	10.766190218432923
VEGF	MYO3A	-1.9521780420749844
VEGF	VPREB1	-3.1796901692438966
VEGF	UNC5D	-2.53942754943866
VEGF	IGLL1	-3.384890550843615
VEGF	TMCC3	7.271993918756322
VEGF	SMAD1	-3.801111564463471
VEGF	RORB	-2.774477402073862
VEGF	CCDC81	-2.3013636649140867
VEGF	IRAG2	-3.312305070115477
VEGF	CD72	-2.717726388533283
VEGF	SRGAP2	-4.340003643824051
VEGF	PIEZO2	-1.891097003678188
VEGF	BEND4	-2.470928435437117
VEGF	GP5	-1.5919264340509562
VEGF	CDC37L1	3.3029194866435816
VEGF	CCM2	4.274565169024873
VEGF	ALDH1A1	-6.402508328154738
VEGF	SPAG6	-1.5709152686418195
VEGF	ZNF597	3.020880055459865
VEGF	NUDT19	-9.11136805816042
VEGF	CRYM	3.4610332609011807
VEGF	ANKS1B	-2.57751849088035
VEGF	ZNF669	-2.1874532085885523
VEGF	P2RY14	2.8300020949268188
VEGF	ZNF347	3.0310536501075847
VEGF	IMMP2L	-2.01199922020731
VEGF	C1QTNF4	-1.859168026274888
VEGF	CD93	3.080460251428571
VEGF	PTCH1	-2.784163823230688
VEGF	ADGRD1	-3.686645232646942
VEGF	IKZF3	-1.6069478763992708
VEGF	AHRR	18.5042225173004
VEGF	RGL1	9.312973586573625
VEGF	HMHB1	-1.709453283798115
VEGF	SENP5	1.8655494571140576
VEGF	ZNF200	3.504692053097271
VEGF	MZB1	-1.7013074123621696
VEGF	NKD2	3.8953837260047055
VEGF	CNR1	-1.4561375900150673
VEGF	DCHS2	-1.7317454315883083
VEGF	TTC28	-2.073896421754878
VEGF	XK	-4.115595055397848
VEGF	WNT16	-2.03801122829194
VEGF	ZNF415	-2.783465058459749
VEGF	SMCO3	-2.1019845722626846
VEGF	BCAR3	5.832010393160435
VEGF	LMO2	3.651742989258342
VEGF	CAMK4	-2.5470576373038605
VEGF	ARL9	-2.323345400183588
VEGF	FAT1	-5.105384181917695
VEGF	PLAA	2.3023833908939983
VEGF	RUBCNL	3.1367475160911016
VEGF	CPVL	-4.0383857404609005
VEGF	MYEF2	-2.3686464295413723
VEGF	CSMD1	-1.3544722047731637
VEGF	TMSB15B	-2.221249597107005
VEGF	DGKE	1.5475614473782888
VEGF	LIPC	-2.3050569576885223
VEGF	ALKBH1	1.755942028468947
VEGF	HOXD10	-1.827019632825428
VEGF	CCDC141	-1.5880119781607391
VEGF	SAP30BP	1.7531166229969712
VEGF	NPTX1	2.3786718041515704
VEGF	IL21R	2.5436936116743767
VEGF	KIF26A	-2.1074504888575207
VEGF	ANXA5	-5.268782703424574
VEGF	TRPC6	-2.1253456820911896
VEGF	SLC38A4	-2.2295562647496485
VEGF	SLFN13	-3.5315526394775434
VEGF	ZNF202	2.3065370796653744
VEGF	ASTE1	2.65124034624065
VEGF	GRIP1	-1.6175279401412324
VEGF	SST	-1.2248248638572286
VEGF	CAPSL	-2.4983608220933804
VEGF	SLC25A43	-4.358305529742228
VEGF	GPR68	2.157206936951082
VEGF	TBX1	-1.0038627707801815
VEGF	BAALC	2.1417826678711163
VEGF	MFSD8	3.2056728811498134
VEGF	HECW1	-1.353472708042908
VEGF	MYOM2	-2.0130472396556995
VEGF	SAMSN1	3.283703651845556
VEGF	CA13	11.477360580490524
VEGF	EID3	-4.176603321379275
VEGF	STK33	-1.6686195165625906
VEGF	NCBP3	2.9597583607033617
VEGF	APBA1	-1.429642755766096
VEGF	SCAI	-2.2817320861838284
VEGF	TBX18	-1.60412548084331
VEGF	MAD2L1BP	2.061202209421493
VEGF	LPCAT1	4.387478110108195
VEGF	CRISPLD1	-6.038980678697918
VEGF	PLA2G1B	-1.1923512493131068
VEGF	AASS	-2.769576739968151
VEGF	HDAC9	-2.357638205067965
VEGF	LCN10	1.4773844265526108
VEGF	KIFBP	3.3423825249032126
VEGF	CATSPERE	-1.4013496235412504
VEGF	ZNF572	3.078130161654326
VEGF	TMEM150C	-3.379103341438852
VEGF	PPP2CB	1.552667569944071
VEGF	TKTL1	1.4961606888039156
VEGF	DPY19L2	-2.03049583076283
VEGF	LINS1	1.99994718258084
VEGF	MLIP	-3.5651855307659943
VEGF	LDLRAP1	-2.568911973255464
VEGF	SFMBT1	1.7224713679275856
VEGF	MSANTD2	2.7324348905794578
VEGF	CYSLTR1	2.349910301269324
VEGF	ZNF112	-3.2823463305253204
VEGF	CD84	-1.3235949324582446
VEGF	RLN2	-2.434177764881799
VEGF	TRAF3	2.783025296606448
VEGF	ERMN	2.8464663609104184
VEGF	FGF9	-2.2852611110673866
VEGF	SRFBP1	4.099236082942239
VEGF	IRX1	2.315657683357476
VEGF	ACP5	3.962252200325659
VEGF	SLC23A3	1.6945194891986026
VEGF	FHOD3	-3.355123880763887
VEGF	CFAP20DC	-2.9859700998454386
VEGF	E2F6	3.068574848647215
VEGF	PARP15	1.5785572959081122
VEGF	ZNF234	1.83207874759015
VEGF	ZNF594	2.1916642239222925
VEGF	PCDH9	-2.912129970212306
VEGF	APBB3	-10.315126998840572
VEGF	FBXO25	-3.434758178464238
VEGF	DOK5	2.2096361504097133
VEGF	PGM5	-1.269360094722662
VEGF	SNX22	-1.222242537430679
VEGF	ZAP70	-1.114982630290411
VEGF	BCHE	-3.2475023599399315
VEGF	SNX10	-4.0428053992266015
VEGF	TMEM273	1.7581018184232748
VEGF	LRRC2	2.509184331953432
VEGF	ADD2	-1.203886023161208
VEGF	PPP1R16B	1.6646078164108218
VEGF	TRIL	-1.735179964005489
VEGF	KCNK17	-1.433283447541523
VEGF	TMEM121B	1.941731595675251
VEGF	PPP1R14A	-2.7898554385482988
VEGF	ITPRIPL2	2.9676379580214407
VEGF	ZSCAN22	1.540110273701565
VEGF	NCF4	1.810950458868203
VEGF	INPP5A	3.131491644548217
VEGF	IGHM	-1.112180955947758
VEGF	RUNX1T1	-1.2737168550656286
VEGF	PRSS12	-2.960101605298247
VEGF	FBN2	-2.6794723626919708
VEGF	ST8SIA5	1.4921645727708597
VEGF	CADPS	1.480688812250466
VEGF	HNRNPLL	-2.1918952102067024
VEGF	KIF26B	-1.2513277071431883
VEGF	YAE1	4.000173310526911
VEGF	TNFSF11	2.333380965644021
VEGF	ACSL4	2.9495243684175576
VEGF	PDCD10	2.070216187560993
VEGF	TP53RK	3.0221290361620725
VEGF	CCBE1	-2.581046368660031
VEGF	SLC35E2A	-15.732765110896333
VEGF	GNA12	2.298270277444382
VEGF	KCNK12	1.5170298581107933
VEGF	JAKMIP1	-1.5582657361449177
VEGF	TAFA5	-2.339463503239599
VEGF	MICAL2	2.9347246212340674
VEGF	ZSWIM3	2.5669746538977867
VEGF	CLEC11A	-2.188713401173658
VEGF	FLT3	-2.527576686118161
VEGF	AOX1	-3.016902142795454
VEGF	SNX29	-1.889950226195188
VEGF	OBI1	2.080334476774517
VEGF	PPM1E	-1.78943699898476
VEGF	CLEC5A	2.694535803651572
VEGF	ATG10	-1.455227083895792
VEGF	CDY1	-1.1832398286094052
VEGF	CDK12	1.268076546123351
VEGF	PEX2	-1.96718778406958
VEGF	PARVB	1.7811737927076192
VEGF	ZNF547	1.8000782594630838
VEGF	ZNF786	2.9212760076538773
VEGF	AP1G1	1.714540540484626
VEGF	RPS27	-2.0100694928096288
VEGF	REN	2.894854746193712
VEGF	GOSR2	1.1730629201605385
VEGF	ZNF322	2.51122377043659
VEGF	NLGN4Y	-1.383501171450254
VEGF	C17orf67	2.2153621040731872
VEGF	ARHGAP28	-2.054208336632342
VEGF	GPAT3	8.759922102967165
VEGF	NDUFA12	3.0580236529621017
VEGF	CWC22	2.834451262668052
VEGF	IL18RAP	1.7433535093626926
VEGF	RRP7BP	9.746083711944843
VEGF	RGMB	3.1398186876596816
VEGF	AGO2	4.300307980429856
VEGF	FAM117B	-2.9388655101983816
VEGF	DNAJC24	1.601551948721652
VEGF	MED18	1.989957070383453
VEGF	ZNF526	1.7996574234587934
VEGF	PDXDC1	-1.0926478953801737
VEGF	ACY3	-1.1952502813993615
VEGF	ICA1L	-1.2125614983243689
VEGF	PLXNA4	-1.2078246605540186
VEGF	ODAD2	-0.8777985010921545
VEGF	ZNF267	3.5249736800439773
VEGF	ZNF830	1.7223230981243212
VEGF	MYB	2.529762847020016
VEGF	KPNA1	1.7632477790927308
VEGF	GZMB	3.783014669325992
VEGF	EBF3	-2.2127886972729462
VEGF	AGPAT4-IT1	1.840115673437856
VEGF	CTTNBP2NL	3.3394687773757576
VEGF	ZNF135	-1.0004460333163758
VEGF	C1QTNF3	-1.243834802173622
VEGF	PCNX2	-1.2000901407308135
VEGF	GGTA1	-1.5320592541815876
VEGF	TLR10	-1.3551614390122244
VEGF	CHST6	-3.40143744482557
VEGF	BCDIN3D	3.3784546703155875
VEGF	THBD	4.707586085179339
VEGF	FAM30A	-1.1826013065795131
VEGF	BABAM2	-1.85382633897077
VEGF	FCRL5	-1.2567039849581731
VEGF	CCR6	1.6347645532329276
VEGF	SORBS2	-1.7418029321160782
VEGF	CRIP1	-2.90111883354558
VEGF	ZNF2	2.1633140821342374
VEGF	RAB14	1.5126674158803457
VEGF	HAS2	4.300192494367543
VEGF	MFHAS1	3.0301338209171664
VEGF	TARS1	2.515613093742851
VEGF	ADAMTS18	-1.1144894981646198
VEGF	RETN	-1.213511693008138
VEGF	VGF	2.9521966366716383
VEGF	FAM162B	-1.248308177512221
VEGF	CARD10	1.521651731628684
VEGF	KALRN	-0.7034051532439175
VEGF	SIT1	-1.4032957689068537
VEGF	CRYGS	2.041610869635997
VEGF	SLC25A27	-1.802985601227233
VEGF	IKBKB	1.732008796779371
VEGF	RASGEF1B	-4.15782857054899
VEGF	SLC22A4	3.244470203933746
VEGF	RALA	2.8493878293280592
VEGF	WDR89	2.378980393238969
VEGF	RYBP	2.7243970343603645
VEGF	ULK2	-1.9246705428736048
VEGF	MFAP1	1.9793824156345368
VEGF	ESX1	-1.078382946080733
VEGF	LRRC8C	2.69091533952207
VEGF	ANKDD1B	-4.098756259083907
VEGF	WASF1	-2.227704742162056
VEGF	TNFRSF11A	2.809862594922022
VEGF	UTP25	2.484512487687273
VEGF	RNF139	-1.9246188980273
VEGF	ASB1	1.3663556756731283
VEGF	ARMH4	-1.5596632690534291
VEGF	CACNB2	-1.1995601241556078
VEGF	CISH	2.7854935706237702
VEGF	ZNF225	2.0305359207203453
VEGF	RPP38	1.7722100625799095
VEGF	AR	-1.4494877105894053
VEGF	ZNF584	1.9602706440711395
VEGF	RSPH4A	-1.32866867851059
VEGF	TVP23B	2.4429050562992494
VEGF	BLZF1	1.899073591162124
VEGF	PLEKHG1	3.635055637500823
VEGF	ATXN7L1	-1.4290548507957337
VEGF	ZPBP	-0.9019134071483697
VEGF	CGRRF1	1.7955946257004625
VEGF	TMEM39A	1.5566409963064554
VEGF	LCN6	1.1144871700790582
VEGF	AK5	-2.6400748445454942
VEGF	KAT6B	-1.6983791370357164
VEGF	SVEP1	-1.0343527300960982
VEGF	RGS2	-7.796174557739881
VEGF	TMEM9	-2.229582263190104
VEGF	TRO	-0.9899483233868586
VEGF	ITGA8	-1.2857773640661116
VEGF	SOCS2	2.9548547908792955
VEGF	ENTPD1	1.740182193249965
VEGF	FOXF1	2.1008448220381264
VEGF	LRRC8B	1.743480331511556
VEGF	TBP	1.81091536909003
VEGF	PDE1A	-1.2904017859024208
VEGF	KLHDC4	1.076521432243535
VEGF	IL4R	3.669680312934322
VEGF	MFAP3	1.83384346882932
VEGF	ANAPC10	1.891504619647023
VEGF	GPR63	-1.5008548920219886
VEGF	PABIR1	1.833785820907615
VEGF	FGF5	2.7244712684536814
VEGF	CASP3	2.495928031254764
VEGF	TRBV27	1.2876267163874358
VEGF	EFHC2	-1.1603732316029844
VEGF	SEC62	2.1139755331119523
VEGF	ROBO1	-4.523365341067732
VEGF	ZNF140	2.449675108784199
VEGF	ZBTB9	2.453706975320028
VEGF	ITGA1	-2.055039096157333
VEGF	LYSMD3	4.076069320760777
VEGF	C12orf56	-2.5550453268212525
VEGF	CAPN2	2.141106156480838
VEGF	RASSF10	-2.887463175755608
VEGF	COL8A2	-1.628146749090746
VEGF	PRKCZ	-2.99459839782328
VEGF	CCDC93	1.6256596190980976
VEGF	ZNF711	-2.0426009184071146
VEGF	TFIP11	1.1172894880465611
VEGF	DPT	-0.986721592236307
VEGF	ACTR3C	-1.8238422721157568
VEGF	NPPC	-1.3140028194753586
VEGF	PITPNA	1.67511095154311
VEGF	CHD7	1.5335637167063971
VEGF	TTC9C	2.141986822377912
VEGF	C2orf42	2.1500837736568768
VEGF	CFAP337	-1.289254380838413
VEGF	ZBTB16	-2.3739357650724275
VEGF	TTBK2	-1.477972396630194
